State,Year,Resource Type,Consumption
Massachusetts,2009,Hydroelectric Power,11.7
Massachusetts,2010,Hydroelectric Power,9.7
Massachusetts,2011,Hydroelectric Power,11.2
Massachusetts,2012,Hydroelectric Power,8.7
Massachusetts,2013,Hydroelectric Power,9.5
Massachusetts,2014,Hydroelectric Power,8.6
Massachusetts,2015,Hydroelectric Power,7.7
Massachusetts,2016,Hydroelectric Power,6.6
 Michigan,1960,Hydroelectric Power,21.8
 Michigan,1965,Hydroelectric Power,19
 Michigan,1970,Hydroelectric Power,17.9
 Michigan,1971,Hydroelectric Power,18.6
 Michigan,1972,Hydroelectric Power,18.6
 Michigan,1973,Hydroelectric Power,10.9
 Michigan,1974,Hydroelectric Power,12.3
 Michigan,1975,Hydroelectric Power,11.6
 Michigan,1976,Hydroelectric Power,10.9
 Michigan,1977,Hydroelectric Power,9.7
 Michigan,1978,Hydroelectric Power,11.2
 Michigan,1979,Hydroelectric Power,13.5
 Michigan,1980,Hydroelectric Power,12.5
 Michigan,1981,Hydroelectric Power,13
 Michigan,1982,Hydroelectric Power,12.7
 Michigan,1983,Hydroelectric Power,12.9
 Michigan,1984,Hydroelectric Power,11.2
 Michigan,1985,Hydroelectric Power,10.4
 Michigan,1986,Hydroelectric Power,7.5
 Michigan,1987,Hydroelectric Power,5
 Michigan,1988,Hydroelectric Power,6.2
 Michigan,1989,Hydroelectric Power,7.8
 Michigan,1990,Hydroelectric Power,16.9
 Michigan,1991,Hydroelectric Power,18.3
 Michigan,1992,Hydroelectric Power,18.4
 Michigan,1993,Hydroelectric Power,18.2
 Michigan,1994,Hydroelectric Power,17.1
 Michigan,1995,Hydroelectric Power,16.5
 Michigan,1996,Hydroelectric Power,18.4
 Michigan,1997,Hydroelectric Power,17.5
 Michigan,1998,Hydroelectric Power,14.2
 Michigan,1999,Hydroelectric Power,14.9
 Michigan,2000,Hydroelectric Power,14.6
 Michigan,2001,Hydroelectric Power,16.1
 Michigan,2002,Hydroelectric Power,17
 Michigan,2003,Hydroelectric Power,14
 Michigan,2004,Hydroelectric Power,15.4
 Michigan,2005,Hydroelectric Power,14.6
 Michigan,2006,Hydroelectric Power,15.1
 Michigan,2007,Hydroelectric Power,12.6
 Michigan,2008,Hydroelectric Power,13.4
 Michigan,2009,Hydroelectric Power,13.4
 Michigan,2010,Hydroelectric Power,12.2
 Michigan,2011,Hydroelectric Power,13.2
 Michigan,2012,Hydroelectric Power,11.5
 Michigan,2013,Hydroelectric Power,13.5
 Michigan,2014,Hydroelectric Power,15.2
 Michigan,2015,Hydroelectric Power,14
 Michigan,2016,Hydroelectric Power,14.4
Minnesota,1960,Hydroelectric Power,9.5
Minnesota,1965,Hydroelectric Power,11.4
Minnesota,1970,Hydroelectric Power,9.4
Minnesota,1971,Hydroelectric Power,10.3
Minnesota,1972,Hydroelectric Power,10.8
Minnesota,1973,Hydroelectric Power,11
Minnesota,1974,Hydroelectric Power,9.6
Minnesota,1975,Hydroelectric Power,9.5
Minnesota,1976,Hydroelectric Power,6.1
Minnesota,1977,Hydroelectric Power,7
Minnesota,1978,Hydroelectric Power,11.2
Minnesota,1979,Hydroelectric Power,9.5
Minnesota,1980,Hydroelectric Power,8.2
Minnesota,1981,Hydroelectric Power,9.8
Minnesota,1982,Hydroelectric Power,10.5
Minnesota,1983,Hydroelectric Power,11.3
Minnesota,1984,Hydroelectric Power,10.1
Minnesota,1985,Hydroelectric Power,10.2
Minnesota,1986,Hydroelectric Power,11.3
Minnesota,1987,Hydroelectric Power,9
Minnesota,1988,Hydroelectric Power,7
Minnesota,1989,Hydroelectric Power,8.5
Minnesota,1990,Hydroelectric Power,8.9
Minnesota,1991,Hydroelectric Power,10.8
Minnesota,1992,Hydroelectric Power,11
Minnesota,1993,Hydroelectric Power,11.9
Minnesota,1994,Hydroelectric Power,11.7
Minnesota,1995,Hydroelectric Power,11.3
Minnesota,1996,Hydroelectric Power,12.3
Minnesota,1997,Hydroelectric Power,10.6
Minnesota,1998,Hydroelectric Power,9.7
Minnesota,1999,Hydroelectric Power,12.1
Minnesota,2000,Hydroelectric Power,9.5
Minnesota,2001,Hydroelectric Power,8.6
Minnesota,2002,Hydroelectric Power,8.2
Minnesota,2003,Hydroelectric Power,8.2
Minnesota,2004,Hydroelectric Power,7.4
Minnesota,2005,Hydroelectric Power,7.7
Minnesota,2006,Hydroelectric Power,5.7
Minnesota,2007,Hydroelectric Power,6.5
Minnesota,2008,Hydroelectric Power,7.2
Minnesota,2009,Hydroelectric Power,7.9
Minnesota,2010,Hydroelectric Power,8.2
Minnesota,2011,Hydroelectric Power,7.2
Minnesota,2012,Hydroelectric Power,5.3
Minnesota,2013,Hydroelectric Power,4.9
Minnesota,2014,Hydroelectric Power,5.2
Minnesota,2015,Hydroelectric Power,7.9
Minnesota,2016,Hydroelectric Power,11.2
Mississippi,1960,Hydroelectric Power,0
Mississippi,1965,Hydroelectric Power,0
Mississippi,1970,Hydroelectric Power,0
Mississippi,1971,Hydroelectric Power,0
Mississippi,1972,Hydroelectric Power,0
Mississippi,1973,Hydroelectric Power,0
Mississippi,1974,Hydroelectric Power,0
Mississippi,1975,Hydroelectric Power,0
Mississippi,1976,Hydroelectric Power,0
Mississippi,1977,Hydroelectric Power,0
Mississippi,1978,Hydroelectric Power,0
Mississippi,1979,Hydroelectric Power,0
Mississippi,1980,Hydroelectric Power,0
Mississippi,1981,Hydroelectric Power,0
Mississippi,1982,Hydroelectric Power,0
Mississippi,1983,Hydroelectric Power,0
Mississippi,1984,Hydroelectric Power,0
Mississippi,1985,Hydroelectric Power,0
Mississippi,1986,Hydroelectric Power,0
Mississippi,1987,Hydroelectric Power,0
Mississippi,1988,Hydroelectric Power,0
Mississippi,1989,Hydroelectric Power,0
Mississippi,1990,Hydroelectric Power,0
Mississippi,1991,Hydroelectric Power,0
Mississippi,1992,Hydroelectric Power,0
Mississippi,1993,Hydroelectric Power,0
Mississippi,1994,Hydroelectric Power,0
Mississippi,1995,Hydroelectric Power,0
Mississippi,1996,Hydroelectric Power,0
Mississippi,1997,Hydroelectric Power,0
Mississippi,1998,Hydroelectric Power,0
Mississippi,1999,Hydroelectric Power,0
Mississippi,2000,Hydroelectric Power,0
Mississippi,2001,Hydroelectric Power,0
Mississippi,2002,Hydroelectric Power,0
Mississippi,2003,Hydroelectric Power,0
Mississippi,2004,Hydroelectric Power,0
Mississippi,2005,Hydroelectric Power,0
Mississippi,2006,Hydroelectric Power,0
Mississippi,2007,Hydroelectric Power,0
Mississippi,2008,Hydroelectric Power,0
Mississippi,2009,Hydroelectric Power,0
Mississippi,2010,Hydroelectric Power,0
Mississippi,2011,Hydroelectric Power,0
Mississippi,2012,Hydroelectric Power,0
Mississippi,2013,Hydroelectric Power,0
Mississippi,2014,Hydroelectric Power,0
Mississippi,2015,Hydroelectric Power,0
Mississippi,2016,Hydroelectric Power,0
Missouri,1960,Hydroelectric Power,7.8
Missouri,1965,Hydroelectric Power,8.4
Missouri,1970,Hydroelectric Power,9.7
Missouri,1971,Hydroelectric Power,7.4
Missouri,1972,Hydroelectric Power,6.4
Missouri,1973,Hydroelectric Power,20.9
Missouri,1974,Hydroelectric Power,17.9
Missouri,1975,Hydroelectric Power,13.3
Missouri,1976,Hydroelectric Power,7.7
Missouri,1977,Hydroelectric Power,4.7
Missouri,1978,Hydroelectric Power,10.5
Missouri,1979,Hydroelectric Power,11.4
Missouri,1980,Hydroelectric Power,5.8
Missouri,1981,Hydroelectric Power,7
Missouri,1982,Hydroelectric Power,17.3
Missouri,1983,Hydroelectric Power,18
Missouri,1984,Hydroelectric Power,16.6
Missouri,1985,Hydroelectric Power,31.3
Missouri,1986,Hydroelectric Power,20.8
Missouri,1987,Hydroelectric Power,15.1
Missouri,1988,Hydroelectric Power,15.6
Missouri,1989,Hydroelectric Power,11.4
Missouri,1990,Hydroelectric Power,22.8
Missouri,1991,Hydroelectric Power,11.7
Missouri,1992,Hydroelectric Power,15.3
Missouri,1993,Hydroelectric Power,32.8
Missouri,1994,Hydroelectric Power,19.8
Missouri,1995,Hydroelectric Power,19.8
Missouri,1996,Hydroelectric Power,13.6
Missouri,1997,Hydroelectric Power,16.3
Missouri,1998,Hydroelectric Power,23.9
Missouri,1999,Hydroelectric Power,18.9
Missouri,2000,Hydroelectric Power,6.1
Missouri,2001,Hydroelectric Power,11.4
Missouri,2002,Hydroelectric Power,13.8
Missouri,2003,Hydroelectric Power,6.6
Missouri,2004,Hydroelectric Power,14.8
Missouri,2005,Hydroelectric Power,11.6
Missouri,2006,Hydroelectric Power,2
Missouri,2007,Hydroelectric Power,11.9
Missouri,2008,Hydroelectric Power,20.2
Missouri,2009,Hydroelectric Power,17.7
Missouri,2010,Hydroelectric Power,15
Missouri,2011,Hydroelectric Power,11.5
Missouri,2012,Hydroelectric Power,6.8
Missouri,2013,Hydroelectric Power,10.8
Missouri,2014,Hydroelectric Power,6.6
Missouri,2015,Hydroelectric Power,14.9
Missouri,2016,Hydroelectric Power,11.7
Montana,1960,Hydroelectric Power,62.4
Montana,1965,Hydroelectric Power,87.7
Montana,1970,Hydroelectric Power,91.8
Montana,1971,Hydroelectric Power,100.5
Montana,1972,Hydroelectric Power,98
Montana,1973,Hydroelectric Power,78.1
Montana,1974,Hydroelectric Power,101.5
Montana,1975,Hydroelectric Power,105.8
Montana,1976,Hydroelectric Power,128.6
Montana,1977,Hydroelectric Power,88.3
Montana,1978,Hydroelectric Power,121.3
Montana,1979,Hydroelectric Power,107.1
Montana,1980,Hydroelectric Power,103.5
Montana,1981,Hydroelectric Power,118.4
Montana,1982,Hydroelectric Power,114.2
Montana,1983,Hydroelectric Power,121.6
Montana,1984,Hydroelectric Power,116
Montana,1985,Hydroelectric Power,106.3
Montana,1986,Hydroelectric Power,113.4
Montana,1987,Hydroelectric Power,93
Montana,1988,Hydroelectric Power,85
Montana,1989,Hydroelectric Power,99.8
Montana,1990,Hydroelectric Power,111.5
Montana,1991,Hydroelectric Power,124.9
Montana,1992,Hydroelectric Power,85.5
Montana,1993,Hydroelectric Power,99.1
Montana,1994,Hydroelectric Power,84.1
Montana,1995,Hydroelectric Power,110.8
Montana,1996,Hydroelectric Power,142.6
Montana,1997,Hydroelectric Power,136.9
Montana,1998,Hydroelectric Power,113.4
Montana,1999,Hydroelectric Power,141.3
Montana,2000,Hydroelectric Power,98.2
Montana,2001,Hydroelectric Power,68.3
Montana,2002,Hydroelectric Power,97.3
Montana,2003,Hydroelectric Power,88.1
Montana,2004,Hydroelectric Power,88.7
Montana,2005,Hydroelectric Power,95.9
Montana,2006,Hydroelectric Power,100.5
Montana,2007,Hydroelectric Power,92.6
Montana,2008,Hydroelectric Power,98.5
Montana,2009,Hydroelectric Power,92.8
Montana,2010,Hydroelectric Power,91.8
Montana,2011,Hydroelectric Power,122.4
Montana,2012,Hydroelectric Power,107.4
Montana,2013,Hydroelectric Power,92
Montana,2014,Hydroelectric Power,109.2
Montana,2015,Hydroelectric Power,92.1
Montana,2016,Hydroelectric Power,93.1
Nebraska,1960,Hydroelectric Power,10.3
Nebraska,1965,Hydroelectric Power,11.7
Nebraska,1970,Hydroelectric Power,14.4
Nebraska,1971,Hydroelectric Power,14.2
Nebraska,1972,Hydroelectric Power,14.2
Nebraska,1973,Hydroelectric Power,14.2
Nebraska,1974,Hydroelectric Power,13.5
Nebraska,1975,Hydroelectric Power,12.6
Nebraska,1976,Hydroelectric Power,13.2
Nebraska,1977,Hydroelectric Power,12.7
Nebraska,1978,Hydroelectric Power,12.3
Nebraska,1979,Hydroelectric Power,12.9
Nebraska,1980,Hydroelectric Power,13.9
Nebraska,1981,Hydroelectric Power,12.5
Nebraska,1982,Hydroelectric Power,12.7
Nebraska,1983,Hydroelectric Power,14.2
Nebraska,1984,Hydroelectric Power,14
Nebraska,1985,Hydroelectric Power,15.1
Nebraska,1986,Hydroelectric Power,17.5
Nebraska,1987,Hydroelectric Power,16.3
Nebraska,1988,Hydroelectric Power,13.9
Nebraska,1989,Hydroelectric Power,12.1
Nebraska,1990,Hydroelectric Power,11.9
Nebraska,1991,Hydroelectric Power,10.9
Nebraska,1992,Hydroelectric Power,11.1
Nebraska,1993,Hydroelectric Power,10.3
Nebraska,1994,Hydroelectric Power,13.5
Nebraska,1995,Hydroelectric Power,14.7
Nebraska,1996,Hydroelectric Power,16.6
Nebraska,1997,Hydroelectric Power,17.1
Nebraska,1998,Hydroelectric Power,17.2
Nebraska,1999,Hydroelectric Power,17.6
Nebraska,2000,Hydroelectric Power,15.3
Nebraska,2001,Hydroelectric Power,11.6
Nebraska,2002,Hydroelectric Power,11.2
Nebraska,2003,Hydroelectric Power,9.9
Nebraska,2004,Hydroelectric Power,9.1
Nebraska,2005,Hydroelectric Power,8.7
Nebraska,2006,Hydroelectric Power,8.9
Nebraska,2007,Hydroelectric Power,3.4
Nebraska,2008,Hydroelectric Power,3.4
Nebraska,2009,Hydroelectric Power,4.2
Nebraska,2010,Hydroelectric Power,12.8
Nebraska,2011,Hydroelectric Power,15.7
Nebraska,2012,Hydroelectric Power,12
Nebraska,2013,Hydroelectric Power,10.7
Nebraska,2014,Hydroelectric Power,11
Nebraska,2015,Hydroelectric Power,15.7
Nebraska,2016,Hydroelectric Power,7.9
Nevada,1960,Hydroelectric Power,21.2
Nevada,1965,Hydroelectric Power,16.7
Nevada,1970,Hydroelectric Power,17.3
Nevada,1971,Hydroelectric Power,17.6
Nevada,1972,Hydroelectric Power,16.2
Nevada,1973,Hydroelectric Power,17.3
Nevada,1974,Hydroelectric Power,16.7
Nevada,1975,Hydroelectric Power,17.6
Nevada,1976,Hydroelectric Power,16.1
Nevada,1977,Hydroelectric Power,16.9
Nevada,1978,Hydroelectric Power,17.3
Nevada,1979,Hydroelectric Power,17.8
Nevada,1980,Hydroelectric Power,24.6
Nevada,1981,Hydroelectric Power,18.1
Nevada,1982,Hydroelectric Power,14.8
Nevada,1983,Hydroelectric Power,43.1
Nevada,1984,Hydroelectric Power,58.6
Nevada,1985,Hydroelectric Power,45.4
Nevada,1986,Hydroelectric Power,47.9
Nevada,1987,Hydroelectric Power,26.3
Nevada,1988,Hydroelectric Power,21.6
Nevada,1989,Hydroelectric Power,19.4
Nevada,1990,Hydroelectric Power,18
Nevada,1991,Hydroelectric Power,24.7
Nevada,1992,Hydroelectric Power,20.5
Nevada,1993,Hydroelectric Power,20.3
Nevada,1994,Hydroelectric Power,19.4
Nevada,1995,Hydroelectric Power,20
Nevada,1996,Hydroelectric Power,22.4
Nevada,1997,Hydroelectric Power,26.4
Nevada,1998,Hydroelectric Power,32.3
Nevada,1999,Hydroelectric Power,28.9
Nevada,2000,Hydroelectric Power,24.8
Nevada,2001,Hydroelectric Power,26
Nevada,2002,Hydroelectric Power,23.1
Nevada,2003,Hydroelectric Power,17.8
Nevada,2004,Hydroelectric Power,16.2
Nevada,2005,Hydroelectric Power,17
Nevada,2006,Hydroelectric Power,20.4
Nevada,2007,Hydroelectric Power,19.8
Nevada,2008,Hydroelectric Power,17.3
Nevada,2009,Hydroelectric Power,24
Nevada,2010,Hydroelectric Power,21
Nevada,2011,Hydroelectric Power,21.3
Nevada,2012,Hydroelectric Power,23.2
Nevada,2013,Hydroelectric Power,25.6
Nevada,2014,Hydroelectric Power,22.7
Nevada,2015,Hydroelectric Power,21.1
Nevada,2016,Hydroelectric Power,16.5
New Hampshire,1960,Hydroelectric Power,14.8
New Hampshire,1965,Hydroelectric Power,11
New Hampshire,1970,Hydroelectric Power,13
New Hampshire,1971,Hydroelectric Power,11.5
New Hampshire,1972,Hydroelectric Power,13.2
New Hampshire,1973,Hydroelectric Power,16.8
New Hampshire,1974,Hydroelectric Power,15.3
New Hampshire,1975,Hydroelectric Power,13
New Hampshire,1976,Hydroelectric Power,15.7
New Hampshire,1977,Hydroelectric Power,14.7
New Hampshire,1978,Hydroelectric Power,11.7
New Hampshire,1979,Hydroelectric Power,12.5
New Hampshire,1980,Hydroelectric Power,10.7
New Hampshire,1981,Hydroelectric Power,14.2
New Hampshire,1982,Hydroelectric Power,13.1
New Hampshire,1983,Hydroelectric Power,14.2
New Hampshire,1984,Hydroelectric Power,13.1
New Hampshire,1985,Hydroelectric Power,11.8
New Hampshire,1986,Hydroelectric Power,13.2
New Hampshire,1987,Hydroelectric Power,11
New Hampshire,1988,Hydroelectric Power,11.6
New Hampshire,1989,Hydroelectric Power,14
New Hampshire,1990,Hydroelectric Power,19.6
New Hampshire,1991,Hydroelectric Power,16.5
New Hampshire,1992,Hydroelectric Power,14.4
New Hampshire,1993,Hydroelectric Power,14.5
New Hampshire,1994,Hydroelectric Power,15.1
New Hampshire,1995,Hydroelectric Power,14.1
New Hampshire,1996,Hydroelectric Power,19.8
New Hampshire,1997,Hydroelectric Power,16.6
New Hampshire,1998,Hydroelectric Power,16.3
New Hampshire,1999,Hydroelectric Power,14.4
New Hampshire,2000,Hydroelectric Power,14.6
New Hampshire,2001,Hydroelectric Power,10.2
New Hampshire,2002,Hydroelectric Power,11.6
New Hampshire,2003,Hydroelectric Power,13.5
New Hampshire,2004,Hydroelectric Power,13.2
New Hampshire,2005,Hydroelectric Power,18
New Hampshire,2006,Hydroelectric Power,15.2
New Hampshire,2007,Hydroelectric Power,12.5
New Hampshire,2008,Hydroelectric Power,16.1
New Hampshire,2009,Hydroelectric Power,16.4
New Hampshire,2010,Hydroelectric Power,14.4
New Hampshire,2011,Hydroelectric Power,15.6
New Hampshire,2012,Hydroelectric Power,11.9
New Hampshire,2013,Hydroelectric Power,13.6
New Hampshire,2014,Hydroelectric Power,13.1
New Hampshire,2015,Hydroelectric Power,11.8
New Hampshire,2016,Hydroelectric Power,10.6
New Jersey,1960,Hydroelectric Power,0.5
New Jersey,1965,Hydroelectric Power,-0.3
New Jersey,1970,Hydroelectric Power,-4.2
New Jersey,1971,Hydroelectric Power,-3.2
New Jersey,1972,Hydroelectric Power,-2.3
New Jersey,1973,Hydroelectric Power,-3.5
New Jersey,1974,Hydroelectric Power,-2.9
New Jersey,1975,Hydroelectric Power,-2.8
New Jersey,1976,Hydroelectric Power,-2.5
New Jersey,1977,Hydroelectric Power,-1.7
New Jersey,1978,Hydroelectric Power,-1.8
New Jersey,1979,Hydroelectric Power,-2.9
New Jersey,1980,Hydroelectric Power,-2.9
New Jersey,1981,Hydroelectric Power,-2.4
New Jersey,1982,Hydroelectric Power,-2.3
New Jersey,1983,Hydroelectric Power,-2.4
New Jersey,1984,Hydroelectric Power,-2.6
New Jersey,1985,Hydroelectric Power,-2.6
New Jersey,1986,Hydroelectric Power,-3
New Jersey,1987,Hydroelectric Power,-3.2
New Jersey,1988,Hydroelectric Power,-2.3
New Jersey,1989,Hydroelectric Power,-2.5
New Jersey,1990,Hydroelectric Power,0.3
New Jersey,1991,Hydroelectric Power,0.2
New Jersey,1992,Hydroelectric Power,0.2
New Jersey,1993,Hydroelectric Power,0.2
New Jersey,1994,Hydroelectric Power,0.2
New Jersey,1995,Hydroelectric Power,0.1
New Jersey,1996,Hydroelectric Power,0.2
New Jersey,1997,Hydroelectric Power,0.2
New Jersey,1998,Hydroelectric Power,0.2
New Jersey,1999,Hydroelectric Power,0.2
New Jersey,2000,Hydroelectric Power,0.1
New Jersey,2001,Hydroelectric Power,0.2
New Jersey,2002,Hydroelectric Power,0.1
New Jersey,2003,Hydroelectric Power,0.4
New Jersey,2004,Hydroelectric Power,0.4
New Jersey,2005,Hydroelectric Power,0.3
New Jersey,2006,Hydroelectric Power,0.4
New Jersey,2007,Hydroelectric Power,0.2
New Jersey,2008,Hydroelectric Power,0.3
New Jersey,2009,Hydroelectric Power,0.3
New Jersey,2010,Hydroelectric Power,0.2
New Jersey,2011,Hydroelectric Power,0.2
New Jersey,2012,Hydroelectric Power,0.1
New Jersey,2013,Hydroelectric Power,0.2
New Jersey,2014,Hydroelectric Power,0.2
New Jersey,2015,Hydroelectric Power,0.1
New Jersey,2016,Hydroelectric Power,0.1
New Mexico,1960,Hydroelectric Power,0.7
New Mexico,1965,Hydroelectric Power,0.4
New Mexico,1970,Hydroelectric Power,0.7
New Mexico,1971,Hydroelectric Power,0.3
New Mexico,1972,Hydroelectric Power,0.2
New Mexico,1973,Hydroelectric Power,0.7
New Mexico,1974,Hydroelectric Power,0.8
New Mexico,1975,Hydroelectric Power,0.7
New Mexico,1976,Hydroelectric Power,0.8
New Mexico,1977,Hydroelectric Power,0.3
New Mexico,1978,Hydroelectric Power,0.3
New Mexico,1979,Hydroelectric Power,0.7
New Mexico,1980,Hydroelectric Power,1
New Mexico,1981,Hydroelectric Power,0.9
New Mexico,1982,Hydroelectric Power,0.8
New Mexico,1983,Hydroelectric Power,0.9
New Mexico,1984,Hydroelectric Power,1
New Mexico,1985,Hydroelectric Power,1.3
New Mexico,1986,Hydroelectric Power,1.7
New Mexico,1987,Hydroelectric Power,1.7
New Mexico,1988,Hydroelectric Power,1
New Mexico,1989,Hydroelectric Power,2.4
New Mexico,1990,Hydroelectric Power,2.1
New Mexico,1991,Hydroelectric Power,2.5
New Mexico,1992,Hydroelectric Power,2.6
New Mexico,1993,Hydroelectric Power,3
New Mexico,1994,Hydroelectric Power,2.2
New Mexico,1995,Hydroelectric Power,2.7
New Mexico,1996,Hydroelectric Power,2.2
New Mexico,1997,Hydroelectric Power,2.6
New Mexico,1998,Hydroelectric Power,2.4
New Mexico,1999,Hydroelectric Power,2.5
New Mexico,2000,Hydroelectric Power,2.3
New Mexico,2001,Hydroelectric Power,2.5
New Mexico,2002,Hydroelectric Power,2.7
New Mexico,2003,Hydroelectric Power,1.7
New Mexico,2004,Hydroelectric Power,1.4
New Mexico,2005,Hydroelectric Power,1.6
New Mexico,2006,Hydroelectric Power,2
New Mexico,2007,Hydroelectric Power,2.6
New Mexico,2008,Hydroelectric Power,3.1
New Mexico,2009,Hydroelectric Power,2.6
New Mexico,2010,Hydroelectric Power,2.1
New Mexico,2011,Hydroelectric Power,1.9
New Mexico,2012,Hydroelectric Power,2.1
New Mexico,2013,Hydroelectric Power,0.9
New Mexico,2014,Hydroelectric Power,0.9
New Mexico,2015,Hydroelectric Power,0.9
New Mexico,2016,Hydroelectric Power,1.4
New York,1960,Hydroelectric Power,130.1
New York,1965,Hydroelectric Power,204.6
New York,1970,Hydroelectric Power,262.9
New York,1971,Hydroelectric Power,266.5
New York,1972,Hydroelectric Power,288.5
New York,1973,Hydroelectric Power,305.1
New York,1974,Hydroelectric Power,300.9
New York,1975,Hydroelectric Power,294.7
New York,1976,Hydroelectric Power,299.2
New York,1977,Hydroelectric Power,268
New York,1978,Hydroelectric Power,270.2
