Year,user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
2018,4846449150,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",steve clay,4846449150,steveclay999,1,"Ohio, USA","Ohio, USA",User location,Ohio
2018,8.28E+17,RT @joshfoxfilm: There is simply no way to meet any internationally recognized emissions/climate goals without stopping the nefarious pollu…,Ethan Philpot,8.28E+17,BionicMeatloaf,1,"Louisiana, USA","Louisiana, USA",User location,Louisiana
2018,1865986717,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",D.Shepherd,1865986717,debra3gsd,1,Central NY,Central NY,User location,New York
2018,2672899283,"@RichardHasse @Dori_Kenneally @NBCNews Unless we own our own renewable energy company, yes, we all will have to pay… https://t.co/jDHv1mRgjM",Betty Welkie,2672899283,BWelkie,1,"Pennsylvania, USA","Pennsylvania, USA",User location,Pennsylvania
2018,7.06E+17,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",🖤,7.06E+17,BasedBchefB,1,"Tucson, AZ","Tucson, AZ",User location, Arizona
2018,181521668,@MWBRI @Mediaite Who advertises the horrible show?  GM/Ford or others that use Fossil Fuels???,Crimson Boomer,181521668,CrimsonBoomer,1,Illinois,Illinois,User location,Illinois
2018,403863528,Tree resin could replace fossil fuels in everything from printer ink to shoe polish https://t.co/rgZWTJ3qTE,Teri Grier,403863528,TeriGrier,1,"Southwestern, Oregon","Southwestern, Oregon",User location,Oregon
2018,15641725,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Deb_Prothero  🇨🇦,15641725,Deb_Prothero,1,"London, Ontario","London, Ontario",User location,
2018,21215544,“It’s not just a dream that one day you’ll be able to farm without fossil fuels. It’s real. It’s here.”\nMore on thi… https://t.co/PVORDrhHTJ,The Star Edmonton,21215544,thestaredmonton,2,"Edmonton, Alberta","Edmonton, Alberta",User location,
2018,21214977,“It’s not just a dream that one day you’ll be able to farm without fossil fuels. It’s real. It’s here.”\n\nMore on th… https://t.co/4JbBxJfVRn,The Star Calgary,21214977,thestarcalgary,1,"Calgary, Alberta","Calgary, Alberta",User location,
2018,759703429,RT @Paulsoglin: How the @CityofMadison is moving to a #greenfleet to fight #GlobalWarming  Too Bad @ScottWalker squanderedthe #volkswagonse…,🇺🇸 Christie 🌊 Manussier 🇺🇸,759703429,CLManussier,2,Wisconsin,Wisconsin,User location,Wisconsin
2018,3207381370,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",dani tobi,3207381370,dani_podemos,1,"Dénia, Alacant, España.","Dénia, Alacant, España.",User location,
2018,7.81E+17,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Guido Masiello,7.81E+17,GuidoMasiello,1,"Potenza, Basilicata","Potenza, Basilicata",User location,
2018,1921399136,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",wonzo,1921399136,wonzo_,1,the convict colony,the convict colony,User location,
2018,939812042,RT @skepticscience: It boils down to this. 1) Albertans have become very wealthy by exporting fossil fuels. 2) Scientists state that the cl…,André Hock,939812042,transparency_a1,1,NZ . East BOP,NZ . East BOP,User location,
2018,50163460,"@DonnaMorgan8 @ElizabethMay @jkenney ""oil spills from clean energy turbines to fossil fuels spilled?"" Gee, hate to… https://t.co/1gGbQmPRtG",Wilbert Robichaud,50163460,wilbertrobichau,1,Williams lake BC,Williams lake BC,User location,
2018,899351,"@SketchyFletchy But despite it all, there is one definitive source of truth: comparing economies that have gone har… https://t.co/h5yNGEjvOq",Steven Noble 🌏 ✊🏼 ⚛️,899351,steven_noble,1,"Wollongong, Australia","Wollongong, Australia",User location,
2018,9.91E+17,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",El Patio de Recreo,9.91E+17,FemPolitiks,1,"Comunidad de Madrid, España","Comunidad de Madrid, España",User location,
2018,463367022,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Frank,463367022,frankiejaymez,1,"The Woodlands, TX","The Woodlands, TX",User location, Texas
2018,14303901,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Jake Hamby,14303901,jhamby,1,"Los Angeles, CA","Los Angeles, CA",User location, California
2018,4860633803,@Swohtz @JohnCornyn The climate religion people want us to base our entire economy on their wild Y2K theories built… https://t.co/0zDzADxnNW,USMCDoOrDie,4860633803,usmcdoordie,1,Virginia ,Virginia ,User location,Virginia
2018,250154062,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",🄽🄴🅆🅂 🄽🄴🅁🄳 🄺🄴🄸🅃🄷 ✊🏼,250154062,2TwelveHundreds,1,Maryland,Maryland,User location,Maryland
2018,9.08E+17,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Hassan Zaki,9.08E+17,HassanZ89162832,1,"Hassan, Royaume du Maroc","Hassan, Royaume du Maroc",User location,
2018,309290111,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",#Tangibles2020,309290111,simonstarr1,1,Belly of the Empire ,Belly of the Empire ,User location,
2018,1.01E+18,"RT @MikeHudema: Every year, governments worldwide spend $425B subsidizing fossil fuels, 5x more than they spend on #renewableenergy: https:…",Seabeams,1.01E+18,Seabeams,1,United Kingdom,United Kingdom,User location,
2018,1521154825,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Mike Nemeth,1521154825,meekee66,1,"Youngstown, Ohio","Youngstown, Ohio",User location, Ohio
2018,3395130700,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",ALETA,3395130700,oromariposa06,1,Somewhere FUN!,Somewhere FUN!,User location,
2018,7.18E+17,RT @PSaundry: #10. Global emissions of #CO2 from fossil fuels will rise ~2% in 2018 after ~1.6% in 2017 & a few years of slow to no change.…,Zhu Liu,7.18E+17,LiuzhuLiu,1,"Pasadena, CA","Pasadena, CA",User location,
2018,1620168589,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",🌏♍️Jax Rogue☮️🇺🇸💥,1620168589,Jaxcreatures,1,"Florida, USA","Florida, USA",User location,Florida
2018,224910936,How the @CityofMadison is moving to a #greenfleet to fight #GlobalWarming  Too Bad @ScottWalker squanderedthe… https://t.co/1i4glYYI6Y,Paul Soglin,224910936,Paulsoglin,1,Madison,Madison,User location, Wisconsin
2018,4182494112,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Ventura County For Bernie,4182494112,Ventura4Bernie,1,California,California,User location,California
2018,109569598,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Edort ,109569598,cezmx,1,Colombia,Colombia,User location,
2018,11182582,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Héctor Ortega Mtz,11182582,koba2105,1,Istmo oaxaqueño y Tlalnepantla,Istmo oaxaqueño y Tlalnepantla,User location,
2018,818011243,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Helen Field🌹,818011243,FieldHell,1,"South East, England","South East, England",User location,
2018,1.00E+18,"RT @shasnie: Solar power will force fossil fuels to remain underground. By 2030, this solar power generation project will produce 5,000 MW…",Eric,1.00E+18,DBLT10,1,"Florida, USA","Florida, USA",User location,Florida
2018,28590528,#10. Global emissions of #CO2 from fossil fuels will rise ~2% in 2018 after ~1.6% in 2017 & a few years of slow to… https://t.co/VWfyViAhTd,Peter Saundry,28590528,PSaundry,2,"Maryland, USA","Maryland, USA",User location,Maryland
2018,9.02E+17,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Owain Jones 🌹,9.02E+17,ukhnyuh879,1,United States,United States,User location,
2018,118178508,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Florian Minderop,118178508,fminderop,1,"Amsterdam, The Netherlands","Amsterdam, The Netherlands",User location,
2018,48116802,RT @TucsonPeck: Well written - the tension btw fossil fuels and climate change. “Albertans don’t like it. We want to skate to where the puc…,Dennis Dimick,48116802,ddimick,1,"Arlington, VA","Arlington, VA",User location, Virginia
2018,15427912,"RT @rca1767: @Revelsoffice @KassandraTroy That part I fully agree, in which it's mentioned that amount of fossil fuels required to install…",☆ Ƙαѕѕαη∂яα ⚔🏺,15427912,KassandraTroy,1,Planet Trump,Planet Trump,User location,
2018,1066855388,"RT @SouthCoastAQMD: ""Air pollution, caused largely by burning fossil fuels, is cutting global life expectancy by an average of 1.8 years pe…",Ms. Hart,1066855388,hartsigns,1,California,California,User location,California
2018,618815265,RT @TorontoStar: “It’s not just a dream that one day you’ll be able to farm without fossil fuels. It’s real. It’s here.”\n\nMore on this Onta…,Danischewitz,618815265,danosaur55,1,Terra,Terra,User location, Utah
2018,7.50E+17,"RT @SenSanders: The fossil fuel industry is now the equivalent of the tobacco industry. It creates death and destruction, and then spends b…",Anthony Gasc,7.50E+17,anthony_gasc,1,"Maine, USA","Maine, USA",User location,Maine
2018,1.02E+18,RT @NuanceBro: Not really analogous.Nobody thinks tobacco is necessary or saved lives. Fossil fuels though have literally saved lives and h…,Common Dense☘,1.02E+18,DenseCommon,1,Ireland,Ireland,User location,
